platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,top_keywords,competitors_mentioned,features_mentioned,mentions_competitor,mentions_pain_point
YouTube,6dStKafWZRY,CUET Adda,UC4h5zkgRfnFLjFZtts1N6iA,Asking CUET Score in Hansraj College 💯✅   #cuet #hansraj,2023-06-21,1178307,29119,433,PT56S,https://youtube.com/watch?v=6dStKafWZRY,how to get into college 2024,cuet 2023|cuet 2023 preparation|cuet 2023 preparation strategy|cuet 2023 strategy|cuet 2023 syllabus,"Start Your CUET Preparation With CUET 2024 DELTA BATCH
Join NOW -

👉 CUET 2024 DELTA SCIENCE BATCH :
  https://dl.adda247.com/H85v

👉CUET 2024 DELTA COMMERCE BATCH :
  https://dl.adda247.com/EYju

👉 C",1340000,Asking CUET Score in Hansraj College 💯✅ #cuet #hansraj,1478157,0.0247125749062001,0.0003674763877325,False,54,9,False,False,0.1481481481481481,Mega,6,2,2023Q2,0.0,0.0,0.0,Neutral,cuet|college cuet|asking|score|college,,,False,False
YouTube,b6053PjQuTU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words,",2024-08-31,1174127,62778,374,PT1M,https://youtube.com/watch?v=b6053PjQuTU,common app essay that got me accepted,,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words, it means that you were too light with your editing. There are probably ideas in your essay that could ",8870,"649 WORDS IS A 🚩IN COLLEGE ESSAYS!!! usually, if your college essay ends up at exactly 649 words,",1809387,0.0534678105520101,0.0003185345367238,False,97,18,False,True,0.2371134020618556,Micro,8,3,2024Q3,0.0,0.0,0.0,Neutral,exactly|college essays|college essay|essays|college,,,False,False
YouTube,fWGihKlaCqs,Sports Betting Tik Tok,UCK8KR4vpgbq1CBmrotzzxyg,Cheating in college basketball Michigan player travels on purpose for the Over to hit vs Ohio State,2023-02-05,1171117,7847,730,PT22S,https://youtube.com/watch?v=fWGihKlaCqs,how to get into college 2024,,,149000,Cheating in college basketball Michigan player travels on purpose for the Over to hit vs Ohio State,1264187,0.0067004406903836,0.0006233365240193,False,99,17,False,False,0.0505050505050505,Macro,2,1,2023Q1,-0.5574,0.0,0.184,Negative,basketball|vs|college,,,False,False
YouTube,P6v5Phq3mgA,Tom's Study Tips,UCQhjfWLehfL9L9ZUCrHgPow,If Berkeley were honest #berkeley #college #collegeadmissions,2023-12-07,1170193,38615,666,PT47S,https://youtube.com/watch?v=P6v5Phq3mgA,college admissions process explained,,,24100,If Berkeley were honest #berkeley #college #collegeadmissions,1569663,0.0329988301075121,0.0005691368859666,False,61,7,False,False,0.0327868852459016,Mid,12,4,2023Q4,0.5106,0.355,0.0,Positive,honest|college collegeadmissions|collegeadmissions|college,,,False,False
YouTube,SRzxMLdNWyM,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,mid grades but crazy activities college app??? #applyingtocollege #ivyleague #collegeadmissions,2024-05-24,1138958,32443,171,PT1M,https://youtube.com/watch?v=SRzxMLdNWyM,best extracurriculars for college,College|college admission|college admission tips|applying to usa|university,,78600,mid grades but crazy activities college app??? #applyingtocollege #ivyleague #collegeadmissions,1466808,0.0284848080438435,0.0001501372306968,False,95,10,True,False,0.0,Mid,5,2,2024Q2,-0.5632,0.0,0.288,Negative,activities|app|collegeadmissions|college,,,False,False
YouTube,lCTh5iCTBec,Apna College,UCBwmMxybNva6P_5VmxjzwqA,How to Score More in College Exams? 5 Mistakes to avoid,2023-03-21,1109541,41258,1120,PT9M43S,https://youtube.com/watch?v=lCTh5iCTBec,college application mistakes to avoid,C++|C++ coding|C++ full course|C++ placement course|how to code,"Join the Telegram Channel🔥 : https://telegram.me/+k4rdgTPwmm5kMGVl
------------------------------------------------------
🔥Alpha 3.0 Placement Batch (Java+DSA)  : https://www.apnacollege.in/course/alp",7500000,How to Score More in College Exams? 5 Mistakes to avoid,1544521,0.0371847457642394,0.0010094264204747,False,55,11,True,False,0.109090909090909,Mega,3,1,2023Q1,-0.5719,0.0,0.37,Negative,score|mistakes avoid|mistakes|avoid|college,,,False,False
YouTube,wVfD9ubMFX4,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking High School Extracurriculars from Worst to Best,2024-09-20,1002848,31548,530,PT1M,https://youtube.com/watch?v=wVfD9ubMFX4,how to build college resume high school,,"Get involved with causes you're passionate about and show your commitment and leadership skills through your extracurriculars! Remember, quality over quantity. 

#HighSchool #CollegeApplications #Coll",12700,Ranking High School Extracurriculars from Worst to Best,1328928,0.0314584064584064,0.0005284948466766,False,55,8,False,False,0.109090909090909,Mid,9,3,2024Q3,0.0258,0.294,0.287,Neutral,worst|ranking|best|extracurriculars|high school,,,False,False
YouTube,Uj43xb4ww50,CBVikal iTi गुरु,UCQ8kgRyZHe2xgoVlTCmYN-Q,iti में सरकारी कॉलेज कैसे पाएँ 2023 | iti में सरकारी college कैसे मिलता है | by cbvikal iti guru,2023-03-16,999581,20873,178,PT29S,https://youtube.com/watch?v=Uj43xb4ww50,how to get into college 2024,,,74600,iti में सरकारी कॉलेज कैसे पाएँ 2023 | iti में सरकारी college कैसे मिलता है | by cbvikal iti guru,1211871,0.0208817494530208,0.0001780746132629,False,96,20,False,False,0.0,Mid,3,1,2023Q1,0.0,0.0,0.0,Neutral,college,,,False,False
YouTube,jXQpA6Coh1c,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),2025-08-27,987815,36053,123,PT1M24S,https://youtube.com/watch?v=jXQpA6Coh1c,best extracurriculars for college,,,714000,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),1350805,0.0364977247764004,0.000124517242601,False,86,16,True,False,0.0348837209302325,Macro,8,3,2025Q3,0.25,0.125,0.0,Positive,choose|college ep|right|ep|extracurriculars,,,False,False
YouTube,VZKUeEBryOk,Literacy In Focus,UCZVsB0ZQUxfatHfmoWFbZew,How to Write an Argumentative Essay with Example,2023-02-02,984671,13166,0,PT2M55S,https://youtube.com/watch?v=VZKUeEBryOk,writing college essays tips,argumentative essay|argumentative essay examples|argumentative writing|how to write an argumentative essay|how to write an argumentative essay step by step with examples,"A step-by-step guide for writing an argumentative essay with descriptions and examples. Everything you need to know about the structure and format of argument writing is in this video!  
Teachers: Cli",7310,How to Write an Argumentative Essay with Example,1116331,0.0133709634994835,0.0,False,48,8,False,False,0.1041666666666666,Micro,2,1,2023Q1,-0.3612,0.0,0.263,Negative,write|essay,,,False,False
YouTube,DOk16hOPLEo,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,Do THIS to IMPROVE Your College Application,2023-09-19,978213,60483,292,PT1M1S,https://youtube.com/watch?v=DOk16hOPLEo,best extracurriculars for college,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,Do THIS to IMPROVE Your College Application,1588883,0.0618300922191792,0.0002985034956599,False,43,7,False,False,0.3488372093023256,Macro,9,3,2023Q3,0.5622,0.377,0.0,Positive,college application|application|college,,,False,False
YouTube,3hjXVUzGZRM,Cassandra Hsiao,UCh41u10HxdXIZ2lz43cW_OQ,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,2023-06-16,963277,29528,270,PT1M,https://youtube.com/watch?v=3hjXVUzGZRM,college admissions process explained,,"🙅‍♀️Putting all the Ivy eggs in one basket?🥚😱 Reacting to Devi Vishwakumar's decision to apply to ONLY Ivy Leagues! 🌍 Exceptional student or not, limiting yourself to Ivy League applications can be a ",29900,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,1263957,0.0306536956659403,0.0002802932074574,False,98,16,False,True,0.0204081632653061,Mid,6,2,2023Q2,0.1511,0.096,0.0,Positive,did|don|college admissions|yale|college,,,False,False
YouTube,47v-rTdIQow,SUVI Education Channel,UCMKbFe_WqCf7z0HuthmjAag,How to Write Essay || Tips and Tricks for Essay writing || 5 Trick for Essay writing || Write Essay,2023-02-09,941242,12215,869,PT8M18S,https://youtube.com/watch?v=47v-rTdIQow,writing college essays tips,education|handwriting|educational channel|suvi education channel|suvi education,"How to write essay 
Learn Essay writing 
Easy write essay
Essay writing in English and Hindi

If you like my video don't forget to subscribe YouTube channel...
Press the bell icon for new updates.

#h",271000,How to Write Essay || Tips and Tricks for Essay writing || 5 Trick for Essay writing || Write Essay,1080772,0.0129775339391994,0.0009232482188427,False,99,20,False,False,0.101010101010101,Macro,2,1,2023Q1,-0.1779,0.0,0.137,Negative,essay|write essay|writing|write|tricks,,,False,False
YouTube,BqefWHF35Ag,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Stacking AP classes will get you REJECTED from every top college📝 (Ep. 13 of Mastering High School),2025-08-19,876431,33627,176,PT1M20S,https://youtube.com/watch?v=BqefWHF35Ag,rejected from every college what I learned,,,714000,Stacking AP classes will get you REJECTED from every top college📝 (Ep. 13 of Mastering High School),1216221,0.0383681088414261,0.0002008144394709,False,99,17,False,False,0.1515151515151515,Macro,8,3,2025Q3,-0.4995,0.086,0.194,Negative,mastering high|college ep|mastering|rejected college|ep,,,False,False
YouTube,wGSZcARIM9g,Bleacher Report,UC9-OpMMVoNP5o10_Iyq7Ndw,Ashton Jeanty Top Plays of the 2024 College Football Season,2024-12-09,853364,6364,1592,PT9M18S,https://youtube.com/watch?v=wGSZcARIM9g,how to get into college 2024,bleacher report|br|college football|cfb|ashton jeanty,"Boise State running back and Heisman trophy candidate Ashton Jeanty's top highlights from his historic 2024 college football season.

Subscribe: https://www.youtube.com/user/BleacherReport?sub_confirm",4870000,Ashton Jeanty Top Plays of the 2024 College Football Season,948844,0.0074575444944947,0.0018655579565109,False,59,10,False,False,0.1186440677966101,Mega,12,4,2024Q4,0.4215,0.322,0.0,Positive,plays 2024|plays|football season|season|football,,,False,False
YouTube,3-Tqb7slUk4,PSC Highlights,UCJyLYpMQ2GldMy4ibx6LBag,Top 40 Worst Plays of the 2024 College Football Season,2025-08-09,852844,5687,653,PT19M30S,https://youtube.com/watch?v=3-Tqb7slUk4,how to get into college 2024,psc highlights|psc highlights college football|college football|college football worst plays|college football worst plays 2024,A compilation of the top 40 worst plays from the 2024 college football season. This list includes  embarrassing mishaps and game losing mistakes. The order of this list is entirely based on my opinion,199000,Top 40 Worst Plays of the 2024 College Football Season,922774,0.0066682769650721,0.0007656734408637,False,54,10,False,False,0.1111111111111111,Macro,8,3,2025Q3,-0.3182,0.255,0.275,Negative,plays 2024|plays|worst|football season|season,,,False,False
YouTube,PmMwFdXvlXU,Dragger Z900,UC6aaWmAW5aD84MJOIfISljA,🤯SuperBikes in College Fest | Loudest S1000rr Screaming!! DIT University Fest 2024 #z900 #college,2024-11-13,844946,20738,660,PT29M30S,https://youtube.com/watch?v=PmMwFdXvlXU,how to get into college 2024,,First day in College on my Kawasaki Zx10r . ￼ First day in college on my Kawasaki Z900. ￼ Cute girl reaction on Kawasaki Z900.￼ Bunny helmet cover reaction on Kawasaki Z 900 . Loudest Kawasaki ZX 10r ,1210000,🤯SuperBikes in College Fest | Loudest S1000rr Screaming!! DIT University Fest 2024 #z900 #college,1065526,0.0245435802998061,0.000781115006166,False,97,14,False,True,0.1237113402061855,Mega,11,4,2024Q4,-0.4912,0.0,0.21,Negative,college|2024|university,,,False,False
YouTube,HTElqUfnCEE,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,mistakes to AVOID in college,2024-07-10,800435,32377,747,PT12M2S,https://youtube.com/watch?v=HTElqUfnCEE,college application mistakes to avoid,,"Sign up for Storage Scholars here: https://storagesch.com/17198750421550

I highly recommend using Storage Scholars to ship your items to campus this fall. Starting at just $47, they are a no-brainer ",7510000,mistakes to AVOID in college,1139145,0.0404492557172037,0.0009332425493637,False,28,5,False,False,0.1785714285714285,Mega,7,3,2024Q3,-0.6633,0.0,0.644,Negative,avoid college|mistakes avoid|mistakes|avoid|college,,,False,False
YouTube,9biBGpjlQxw,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Opening Lines of My Top 5 College Application Essays,2024-10-29,789183,52499,296,PT59S,https://youtube.com/watch?v=9biBGpjlQxw,common app essay that got me accepted,,"Here are the opening lines from five college application essays this student wrote that helped her get into Cornell University, Vanderbilt University, and UT Austin!

#CollegeEssay #CollegeApplication",12700,Ranking the Opening Lines of My Top 5 College Application Essays,1320093,0.066523227185583,0.0003750714346355,False,64,11,False,False,0.125,Mid,10,4,2024Q4,0.2023,0.167,0.0,Positive,ranking|college application|essays|application|college,,,False,False
YouTube,L7qn2SAInZM,English In General,UC6ZkcQGAj_C7HT3PRGosXVA,Essay Writing Tips 📝,2024-05-07,784021,24344,191,PT17S,https://youtube.com/watch?v=L7qn2SAInZM,writing college essays tips,english|vocabulary|essay|writing|english vocabulary,"In this video, we'll share some essay writing tips to elevate your writing skills!
Essay Writing Vocabulary in English  - Learn English Vocabulary Lesson - Stop using these words in your essays - How ",1420000,Essay Writing Tips 📝,1031281,0.03105018870668,0.000243615923553,False,20,4,False,False,0.15,Mega,5,2,2024Q2,0.0,0.0,0.0,Neutral,writing|tips|essay,,,False,False
YouTube,DX56HvCYYC8,Lets learn stenography,UCJK-bn1KXOgf4v4Focn-uCA,how to prepare essay paper of upsc cse?? AIR-2 #GARIMA LOHIA,2023-06-17,782591,13979,15,PT18S,https://youtube.com/watch?v=DX56HvCYYC8,writing college essays tips,,,834,how to prepare essay paper of upsc cse?? AIR-2 #GARIMA LOHIA,922681,0.0178624594456108,1.9167100056095717e-05,False,60,11,True,False,0.2333333333333333,Nano,6,2,2023Q2,0.0,0.0,0.0,Neutral,essay,,,False,False
YouTube,tzwR42QgWtE,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,how to apply to college from start to finish,2023-09-13,770052,35916,765,PT26M48S,https://youtube.com/watch?v=tzwR42QgWtE,how to build college resume high school,college admissions|ivy league|how to apply to university,"📝 Get your college essay edited: https://nextadmit.com/services/essay/
📞 Book a consultation call: https://nextadmit.com/services/call/
✏️ College Essay Bootcamp: https://forms.gle/SMBbB7A6GoTXokES9

",7510000,how to apply to college from start to finish,1144512,0.0466410060619282,0.0009934394040921,False,44,9,False,False,0.0,Mega,9,3,2023Q3,0.0,0.0,0.0,Neutral,start|apply|college,,,False,False
YouTube,G2H5GWD9ZH0,AS Explainer,UCDns6fnuvs9NzqXf1Kw6pmQ,Top 5 College Friendship Movie in youtube 2024 #movie,2024-08-05,766506,9563,15,PT25S,https://youtube.com/watch?v=G2H5GWD9ZH0,how to get into college 2024,3d animated short film|Film|Friendship Movie|Movie new|Short movie,"Top 5 best Friendship Movie in 2024 in youtube 

#Movies
#film
#shorts

south movie hindi dubbed ?

hindi dubbed movies ?

shorts ?

Movie new ?

action movie ?

best movies ?

south movies ?

new sou",1090,Top 5 College Friendship Movie in youtube 2024 #movie,862436,0.0124760928159727,1.956931843977738e-05,False,53,9,False,False,0.0754716981132075,Micro,8,3,2024Q3,0.5719,0.439,0.0,Positive,2024|college,,,False,False
YouTube,Gga0TttdVIs,Mia Yilin,UCYVFeFY_4-755hqdPfB2qpw,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",2024-05-24,750107,42873,545,PT50S,https://youtube.com/watch?v=Gga0TttdVIs,how to build college resume high school,,,483000,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",1189737,0.057155845766004,0.0007265630103438,False,100,13,False,True,0.03,Macro,5,2,2024Q2,0.0,0.0,0.0,Neutral,stanford princeton|study|princeton|college collegeadmissions|got stanford,,,False,False
YouTube,UVIcwBAycMQ,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Ranking common extracurriculars ✅,2026-02-08,706721,17637,302,PT1M4S,https://youtube.com/watch?v=UVIcwBAycMQ,best extracurriculars for college,,"Ranking common extracurriculars 🌟

These are based on my conversations with admissions officers and patterns I’ve seen after analyzing thousands of successful applicants and helping students get into ",714000,Ranking common extracurriculars ✅,889131,0.0249561000734377,0.0004273256348686,False,33,4,False,False,0.0303030303030303,Macro,2,1,2026Q1,0.0,0.0,0.0,Neutral,ranking|common|extracurriculars,,,False,False
YouTube,9wqeLeTIDZU,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Most Common College Application Essay Topics,2024-09-18,691723,45410,291,PT50S,https://youtube.com/watch?v=9wqeLeTIDZU,common app essay that got me accepted,,"Here are the most common college essay topics, ranked from worst to best!

#CollegeEssay #CollegeApplications #CollegeApps #CommonApp #CollegeApplication 

💚 Follow Niche Social 💚
TikTok:   / nichesoc",12700,Ranking the Most Common College Application Essay Topics,1151643,0.0656476653226797,0.0004206886282514,False,56,8,False,False,0.125,Mid,9,3,2024Q3,0.0,0.0,0.0,Neutral,ranking|college application|common|essay|application,,,False,False
YouTube,4ciBIvj0-ns,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,extracurricular activities that top colleges DO/DON&#39;T want to see,2024-11-20,691386,22334,935,PT8M32S,https://youtube.com/watch?v=4ciBIvj0-ns,how to build college resume high school,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,extracurricular activities that top colleges DO/DON&#39;T want to see,933426,0.0323032285872146,0.0013523559921664,False,69,9,False,False,0.0869565217391304,Mid,11,4,2024Q4,0.2732,0.307,0.0,Positive,extracurricular activities|don 39|don|extracurricular|activities,,,False,False
