platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter
YouTube,wVfD9ubMFX4,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking High School Extracurriculars from Worst to Best,2024-09-20,1002848,31548,530,PT1M,https://youtube.com/watch?v=wVfD9ubMFX4,how to build college resume high school,,"Get involved with causes you're passionate about and show your commitment and leadership skills through your extracurriculars! Remember, quality over quantity. 

#HighSchool #CollegeApplications #Coll",12700,Ranking High School Extracurriculars from Worst to Best,1328928,0.03145840645840646,0.0005284948466766649,False,55,8,False,False,0.10909090909090909,Mid,9,3,2024Q3
YouTube,Uj43xb4ww50,CBVikal iTi गुरु,UCQ8kgRyZHe2xgoVlTCmYN-Q,iti में सरकारी कॉलेज कैसे पाएँ 2023 | iti में सरकारी college कैसे मिलता है | by cbvikal iti guru,2023-03-16,999581,20873,178,PT29S,https://youtube.com/watch?v=Uj43xb4ww50,how to get into college 2024,,,74600,iti में सरकारी कॉलेज कैसे पाएँ 2023 | iti में सरकारी college कैसे मिलता है | by cbvikal iti guru,1211871,0.020881749453020817,0.00017807461326295717,False,96,20,False,False,0.0,Mid,3,1,2023Q1
YouTube,jXQpA6Coh1c,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),2025-08-27,987815,36053,123,PT1M24S,https://youtube.com/watch?v=jXQpA6Coh1c,best extracurriculars for college,,,714000,“How do I choose the right extracurriculars to get into my dream college?” 🏀🎨🎹 (Ep. 2),1350805,0.03649772477640044,0.00012451724260109434,False,86,16,True,False,0.03488372093023256,Macro,8,3,2025Q3
YouTube,VZKUeEBryOk,Literacy In Focus,UCZVsB0ZQUxfatHfmoWFbZew,How to Write an Argumentative Essay with Example,2023-02-02,984671,13166,0,PT2M55S,https://youtube.com/watch?v=VZKUeEBryOk,writing college essays tips,argumentative essay|argumentative essay examples|argumentative writing|how to write an argumentative essay|how to write an argumentative essay step by step with examples,"A step-by-step guide for writing an argumentative essay with descriptions and examples. Everything you need to know about the structure and format of argument writing is in this video!  
Teachers: Cli",7310,How to Write an Argumentative Essay with Example,1116331,0.013370963499483584,0.0,False,48,8,False,False,0.10416666666666667,Micro,2,1,2023Q1
YouTube,DOk16hOPLEo,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,Do THIS to IMPROVE Your College Application,2023-09-19,978213,60483,292,PT1M1S,https://youtube.com/watch?v=DOk16hOPLEo,best extracurriculars for college,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,Do THIS to IMPROVE Your College Application,1588883,0.06183009221917926,0.0002985034956599432,False,43,7,False,False,0.3488372093023256,Macro,9,3,2023Q3
YouTube,3hjXVUzGZRM,Cassandra Hsiao,UCh41u10HxdXIZ2lz43cW_OQ,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,2023-06-16,963277,29528,270,PT1M,https://youtube.com/watch?v=3hjXVUzGZRM,college admissions process explained,,"🙅‍♀️Putting all the Ivy eggs in one basket?🥚😱 Reacting to Devi Vishwakumar's decision to apply to ONLY Ivy Leagues! 🌍 Exceptional student or not, limiting yourself to Ivy League applications can be a ",29900,Yale student reacts to Devi’s college decisions 🤮🚫 plz don’t do what she did! #college #admissions,1263957,0.030653695665940325,0.0002802932074574603,False,98,16,False,True,0.02040816326530612,Mid,6,2,2023Q2
YouTube,47v-rTdIQow,SUVI Education Channel,UCMKbFe_WqCf7z0HuthmjAag,How to Write Essay || Tips and Tricks for Essay writing || 5 Trick for Essay writing || Write Essay,2023-02-09,941242,12215,869,PT8M18S,https://youtube.com/watch?v=47v-rTdIQow,writing college essays tips,education|handwriting|educational channel|suvi education channel|suvi education,"How to write essay 
Learn Essay writing 
Easy write essay
Essay writing in English and Hindi

If you like my video don't forget to subscribe YouTube channel...
Press the bell icon for new updates.

#h",271000,How to Write Essay || Tips and Tricks for Essay writing || 5 Trick for Essay writing || Write Essay,1080772,0.012977533939199483,0.000923248218842763,False,99,20,False,False,0.10101010101010101,Macro,2,1,2023Q1
YouTube,BqefWHF35Ag,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Stacking AP classes will get you REJECTED from every top college📝 (Ep. 13 of Mastering High School),2025-08-19,876431,33627,176,PT1M20S,https://youtube.com/watch?v=BqefWHF35Ag,rejected from every college what I learned,,,714000,Stacking AP classes will get you REJECTED from every top college📝 (Ep. 13 of Mastering High School),1216221,0.03836810884142619,0.00020081443947099088,False,99,17,False,False,0.15151515151515152,Macro,8,3,2025Q3
YouTube,wGSZcARIM9g,Bleacher Report,UC9-OpMMVoNP5o10_Iyq7Ndw,Ashton Jeanty Top Plays of the 2024 College Football Season,2024-12-09,853364,6364,1592,PT9M18S,https://youtube.com/watch?v=wGSZcARIM9g,how to get into college 2024,bleacher report|br|college football|cfb|ashton jeanty,"Boise State running back and Heisman trophy candidate Ashton Jeanty's top highlights from his historic 2024 college football season.

Subscribe: https://www.youtube.com/user/BleacherReport?sub_confirm",4870000,Ashton Jeanty Top Plays of the 2024 College Football Season,948844,0.007457544494494729,0.0018655579565109378,False,59,10,False,False,0.11864406779661017,Mega,12,4,2024Q4
YouTube,3-Tqb7slUk4,PSC Highlights,UCJyLYpMQ2GldMy4ibx6LBag,Top 40 Worst Plays of the 2024 College Football Season,2025-08-09,852844,5687,653,PT19M30S,https://youtube.com/watch?v=3-Tqb7slUk4,how to get into college 2024,psc highlights|psc highlights college football|college football|college football worst plays|college football worst plays 2024,A compilation of the top 40 worst plays from the 2024 college football season. This list includes  embarrassing mishaps and game losing mistakes. The order of this list is entirely based on my opinion,199000,Top 40 Worst Plays of the 2024 College Football Season,922774,0.006668276965072158,0.0007656734408637453,False,54,10,False,False,0.1111111111111111,Macro,8,3,2025Q3
YouTube,PmMwFdXvlXU,Dragger Z900,UC6aaWmAW5aD84MJOIfISljA,🤯SuperBikes in College Fest | Loudest S1000rr Screaming!! DIT University Fest 2024 #z900 #college,2024-11-13,844946,20738,660,PT29M30S,https://youtube.com/watch?v=PmMwFdXvlXU,how to get into college 2024,,First day in College on my Kawasaki Zx10r . ￼ First day in college on my Kawasaki Z900. ￼ Cute girl reaction on Kawasaki Z900.￼ Bunny helmet cover reaction on Kawasaki Z 900 . Loudest Kawasaki ZX 10r ,1210000,🤯SuperBikes in College Fest | Loudest S1000rr Screaming!! DIT University Fest 2024 #z900 #college,1065526,0.02454358029980614,0.0007811150061660745,False,97,14,False,True,0.12371134020618557,Mega,11,4,2024Q4
YouTube,HTElqUfnCEE,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,mistakes to AVOID in college,2024-07-10,800435,32377,747,PT12M2S,https://youtube.com/watch?v=HTElqUfnCEE,college application mistakes to avoid,,"Sign up for Storage Scholars here: https://storagesch.com/17198750421550

I highly recommend using Storage Scholars to ship your items to campus this fall. Starting at just $47, they are a no-brainer ",7510000,mistakes to AVOID in college,1139145,0.04044925571720377,0.0009332425493637834,False,28,5,False,False,0.17857142857142858,Mega,7,3,2024Q3
YouTube,9biBGpjlQxw,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Opening Lines of My Top 5 College Application Essays,2024-10-29,789183,52499,296,PT59S,https://youtube.com/watch?v=9biBGpjlQxw,common app essay that got me accepted,,"Here are the opening lines from five college application essays this student wrote that helped her get into Cornell University, Vanderbilt University, and UT Austin!

#CollegeEssay #CollegeApplication",12700,Ranking the Opening Lines of My Top 5 College Application Essays,1320093,0.06652322718558307,0.00037507143463556613,False,64,11,False,False,0.125,Mid,10,4,2024Q4
YouTube,L7qn2SAInZM,English In General,UC6ZkcQGAj_C7HT3PRGosXVA,Essay Writing Tips 📝,2024-05-07,784021,24344,191,PT17S,https://youtube.com/watch?v=L7qn2SAInZM,writing college essays tips,english|vocabulary|essay|writing|english vocabulary,"In this video, we'll share some essay writing tips to elevate your writing skills!
Essay Writing Vocabulary in English  - Learn English Vocabulary Lesson - Stop using these words in your essays - How ",1420000,Essay Writing Tips 📝,1031281,0.03105018870668005,0.0002436159235530681,False,20,4,False,False,0.15,Mega,5,2,2024Q2
YouTube,DX56HvCYYC8,Lets learn stenography,UCJK-bn1KXOgf4v4Focn-uCA,how to prepare essay paper of upsc cse?? AIR-2 #GARIMA LOHIA,2023-06-17,782591,13979,15,PT18S,https://youtube.com/watch?v=DX56HvCYYC8,writing college essays tips,,,834,how to prepare essay paper of upsc cse?? AIR-2 #GARIMA LOHIA,922681,0.0178624594456108,1.9167100056095714e-05,False,60,11,True,False,0.23333333333333334,Nano,6,2,2023Q2
YouTube,tzwR42QgWtE,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,how to apply to college from start to finish,2023-09-13,770052,35916,765,PT26M48S,https://youtube.com/watch?v=tzwR42QgWtE,how to build college resume high school,college admissions|ivy league|how to apply to university,"📝 Get your college essay edited: https://nextadmit.com/services/essay/
📞 Book a consultation call: https://nextadmit.com/services/call/
✏️ College Essay Bootcamp: https://forms.gle/SMBbB7A6GoTXokES9

",7510000,how to apply to college from start to finish,1144512,0.04664100606192829,0.0009934394040921912,False,44,9,False,False,0.0,Mega,9,3,2023Q3
YouTube,G2H5GWD9ZH0,AS Explainer,UCDns6fnuvs9NzqXf1Kw6pmQ,Top 5 College Friendship Movie in youtube 2024 #movie,2024-08-05,766506,9563,15,PT25S,https://youtube.com/watch?v=G2H5GWD9ZH0,how to get into college 2024,3d animated short film|Film|Friendship Movie|Movie new|Short movie,"Top 5 best Friendship Movie in 2024 in youtube 

#Movies
#film
#shorts

south movie hindi dubbed ?

hindi dubbed movies ?

shorts ?

Movie new ?

action movie ?

best movies ?

south movies ?

new sou",1090,Top 5 College Friendship Movie in youtube 2024 #movie,862436,0.012476092815972738,1.956931843977738e-05,False,53,9,False,False,0.07547169811320754,Micro,8,3,2024Q3
YouTube,Gga0TttdVIs,Mia Yilin,UCYVFeFY_4-755hqdPfB2qpw,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",2024-05-24,750107,42873,545,PT50S,https://youtube.com/watch?v=Gga0TttdVIs,how to build college resume high school,,,483000,"Extracurriculars that got me into Stanford, Princeton, + more! ❤️ #college #collegeadmissions #study",1189737,0.05715584576600405,0.0007265630103438577,False,100,13,False,True,0.03,Macro,5,2,2024Q2
YouTube,UVIcwBAycMQ,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Ranking common extracurriculars ✅,2026-02-08,706721,17637,302,PT1M4S,https://youtube.com/watch?v=UVIcwBAycMQ,best extracurriculars for college,,"Ranking common extracurriculars 🌟

These are based on my conversations with admissions officers and patterns I’ve seen after analyzing thousands of successful applicants and helping students get into ",714000,Ranking common extracurriculars ✅,889131,0.02495610007343775,0.0004273256348686398,False,33,4,False,False,0.030303030303030304,Macro,2,1,2026Q1
YouTube,9wqeLeTIDZU,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking the Most Common College Application Essay Topics,2024-09-18,691723,45410,291,PT50S,https://youtube.com/watch?v=9wqeLeTIDZU,common app essay that got me accepted,,"Here are the most common college essay topics, ranked from worst to best!

#CollegeEssay #CollegeApplications #CollegeApps #CommonApp #CollegeApplication 

💚 Follow Niche Social 💚
TikTok:   / nichesoc",12700,Ranking the Most Common College Application Essay Topics,1151643,0.06564766532267974,0.00042068862825148215,False,56,8,False,False,0.125,Mid,9,3,2024Q3
YouTube,4ciBIvj0-ns,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,extracurricular activities that top colleges DO/DON&#39;T want to see,2024-11-20,691386,22334,935,PT8M32S,https://youtube.com/watch?v=4ciBIvj0-ns,how to build college resume high school,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,extracurricular activities that top colleges DO/DON&#39;T want to see,933426,0.03230322858721467,0.0013523559921664598,False,69,9,False,False,0.08695652173913043,Mid,11,4,2024Q4
YouTube,2ARUEJz1mHc,Wheels,UCi-INxdmFSrTrT95xU0sBpg,"#6 Clemson vs Florida (MUST WATCH, AMAZING &amp; MULTIPLE EJECTIONS!) | 2024 College Baseball Highlights",2024-06-10,682087,5979,542,PT17M45S,https://youtube.com/watch?v=2ARUEJz1mHc,how to get into college 2024,wheels|college baseball|college softball|baseball|softball,"Clemson Baseball and Florida Baseball played in game 2 of the Clemson Super Regional in the 2024 College Baseball Postseason. Clemson needed a win to force a winner take all game 3 on Monday, while Fl",845000,"#6 Clemson vs Florida (MUST WATCH, AMAZING &amp; MULTIPLE EJECTIONS!) | 2024 College Baseball Highlights",752717,0.008765743959348295,0.0007946200411384471,False,104,15,False,True,0.36538461538461536,Macro,6,2,2024Q2
YouTube,iOcxZRvI4w4,Roya,UCjhebDbxJHNM0w2O1qkJA-g,US college applications be like #usa #american #collegeapplication #collegeadmissions #college,2024-05-03,680242,49771,1376,PT59S,https://youtube.com/watch?v=iOcxZRvI4w4,college admissions process explained,,,405000,US college applications be like #usa #american #collegeapplication #collegeadmissions #college,1205472,0.07316660835408575,0.0020228095295497777,False,94,10,False,False,0.02127659574468085,Macro,5,2,2024Q2
YouTube,T-pLmNTyut4,The Wall Street Journal,UCK7tptUDHh-RYDsdxO1-5QQ,Affirmative Action vs. Race-Neutral Admissions: A Case Study | WSJ,2023-06-29,654785,9368,4335,PT8M10S,https://youtube.com/watch?v=T-pLmNTyut4,college admissions process explained,affirmative action|scotus|scotus affirmative action|scotus decision|supreme court decision today,"The Supreme Court has banned colleges from using race as criteria for admissions. Essentially ending the 50-year run of affirmative action programs. 

California banned public colleges like Berkeley a",6590000,Affirmative Action vs. Race-Neutral Admissions: A Case Study | WSJ,835165,0.014306986262666372,0.006620493749856823,False,66,10,False,False,0.16666666666666666,Mega,6,2,2023Q2
YouTube,EztPIDySWqY,Lour Drick's Room,UC21_RrHNbfoOmlwXuQXjPRQ,Please Don&#39;t Write Your College Essays Like This,2023-06-27,649147,23874,570,PT40S,https://youtube.com/watch?v=EztPIDySWqY,common app essay that got me accepted,college applications|college essay|how to get into stanford|how to get into harvard|how to get into yale,"Here are some pretty bad topics to write your college essay about. Not that there inherently bad per say, but they are very commonly written about, which makes it harder to stand out. You certainly ca",7010,Please Don&#39;t Write Your College Essays Like This,899287,0.03677749415771774,0.0008780753820013033,False,52,8,False,False,0.15384615384615385,Micro,6,2,2023Q2
YouTube,C-s_cIvBxC8,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,POV: You got into Harvard thanks to these 5 steps you did during *MIDDLE SCHOOL*,2025-07-17,637571,12226,102,PT8S,https://youtube.com/watch?v=C-s_cIvBxC8,I got into Harvard here's how,,"⬇️ I wish someone told me this in middle school

I didn’t get into Harvard because I was perfect or joined 15 clubs.

I got in because I stopped trying to be who I thought admissions officers wanted…
",714000,POV: You got into Harvard thanks to these 5 steps you did during *MIDDLE SCHOOL*,761871,0.019175903546428556,0.000159982182376551,False,80,15,False,False,0.2125,Macro,7,3,2025Q3
YouTube,WbBPe8DODvk,PSC Highlights,UCJyLYpMQ2GldMy4ibx6LBag,Top 100 Plays of the 2024 College Football Season,2025-05-18,634827,4789,408,PT42M9S,https://youtube.com/watch?v=WbBPe8DODvk,how to get into college 2024,psc highlights|psc highlights college football|college football|2024 college football|top 100 plays,"A compilation of the top 100 plays from the 2024 college football season. This list includes amazing catches, crazy runs, clutch plays, miraculous game winning plays, and others. The order of the list",199000,Top 100 Plays of the 2024 College Football Season,690877,0.0075437875200645215,0.0006426947814128889,False,49,9,False,False,0.10204081632653061,Macro,5,2,2025Q2
YouTube,Qurqs6FimmI,Board Point,UCtSSGdOYQs_GhoSl5h58a_Q,Essay kaise likhe | English me essay kaise likhe #boardpoint #boardexam #englishessay,2025-02-21,625595,18291,154,PT49S,https://youtube.com/watch?v=Qurqs6FimmI,writing college essays tips,essay kaise likhe|English me essay kaise likhe|essay likhne ka trick|board exam|board point,"Essay kaise likhe | English me essay kaise likhe | english ka paper kaise like | English me topper kaise bane | 


#boardpoint #boardexam #englishessay 
#targetboard #dishaonlineclasses",13300,Essay kaise likhe | English me essay kaise likhe #boardpoint #boardexam #englishessay,811585,0.029237765647103956,0.00024616565030091355,False,85,12,False,False,0.023529411764705882,Mid,2,1,2025Q1
